Direct Threshold	Averaged Threshold	Accuracy	Red F1	Red Precision	Red Recall	Green F1	Green Precision	Green Recall
0.27	0.89	0.5185	0.2785	0.1727	0.7188	0.6387	0.9213	0.4888	
0.27	0.9	0.5185	0.2785	0.1727	0.7188	0.6387	0.9213	0.4888	
0.28	0.1	0.1569	0.2328	0.1319	0.9896	0.0643	0.9556	0.0333	
0.28	0.11	0.1731	0.2363	0.1342	0.9896	0.0984	0.971	0.0518	
0.28	0.12	0.198	0.2409	0.1373	0.9844	0.1499	0.9722	0.0812	
0.28	0.13	0.2242	0.2451	0.1402	0.974	0.2022	0.9669	0.1129	
0.28	0.14	0.2498	0.2483	0.1426	0.9583	0.2513	0.959	0.1446	
0.28	0.15	0.2646	0.2479	0.1429	0.9375	0.2806	0.9467	0.1647	
0.28	0.16	0.2727	0.2479	0.1431	0.9271	0.296	0.9419	0.1756	
0.28	0.17	0.2801	0.2498	0.1444	0.9271	0.3081	0.9444	0.1841	
0.28	0.18	0.2862	0.2514	0.1454	0.9271	0.3179	0.9464	0.191	
0.28	0.19	0.2936	0.2523	0.1462	0.9219	0.3306	0.9453	0.2003	
0.28	0.2	0.3098	0.2545	0.1479	0.9115	0.3574	0.9437	0.2204	
0.28	0.21	0.3367	0.2588	0.1513	0.8958	0.3998	0.9425	0.2537	
0.28	0.22	0.3603	0.2658	0.1561	0.8958	0.4332	0.9478	0.2807	
0.28	0.23	0.3865	0.2729	0.1612	0.8906	0.4694	0.9505	0.3117	
0.28	0.24	0.4108	0.281	0.1668	0.8906	0.5009	0.9543	0.3395	
0.28	0.25	0.4384	0.2872	0.1718	0.875	0.5367	0.9527	0.3735	
0.28	0.26	0.4747	0.2948	0.1783	0.849	0.5815	0.9492	0.4192	
0.28	0.27	0.5199	0.3044	0.1873	0.8125	0.6334	0.9448	0.4764	
0.28	0.28	0.5569	0.3146	0.1966	0.7865	0.6726	0.9428	0.5228	
0.28	0.29	0.5717	0.3147	0.1984	0.7604	0.6885	0.9386	0.5437	
0.28	0.3	0.5785	0.3166	0.2003	0.7552	0.6952	0.9382	0.5522	
0.28	0.31	0.5805	0.3176	0.2011	0.7552	0.6971	0.9385	0.5545	
0.28	0.32	0.5818	0.3153	0.2	0.7448	0.699	0.9364	0.5576	
0.28	0.33	0.5811	0.3135	0.1989	0.7396	0.6986	0.9351	0.5576	
0.28	0.34	0.5791	0.3079	0.1955	0.724	0.6976	0.9315	0.5576	
0.28	0.35	0.5798	0.3082	0.1958	0.724	0.6983	0.9316	0.5584	
0.28	0.36	0.5811	0.3073	0.1955	0.7188	0.6998	0.9307	0.5607	
0.28	0.37	0.5811	0.3073	0.1955	0.7188	0.6998	0.9307	0.5607	
0.28	0.38	0.5811	0.3058	0.1946	0.7135	0.7001	0.9296	0.5615	
0.28	0.39	0.5811	0.3058	0.1946	0.7135	0.7001	0.9296	0.5615	
0.28	0.4	0.5818	0.3046	0.194	0.7083	0.701	0.9286	0.563	
0.28	0.41	0.5818	0.3046	0.194	0.7083	0.701	0.9286	0.563	
0.28	0.42	0.5811	0.3027	0.1929	0.7031	0.7007	0.9274	0.563	
0.28	0.43	0.5805	0.3008	0.1917	0.6979	0.7003	0.9262	0.563	
0.28	0.44	0.5805	0.3008	0.1917	0.6979	0.7003	0.9262	0.563	
0.28	0.45	0.5805	0.3008	0.1917	0.6979	0.7003	0.9262	0.563	
0.28	0.46	0.5798	0.2989	0.1905	0.6927	0.7	0.925	0.563	
0.28	0.47	0.5791	0.297	0.1894	0.6875	0.6997	0.9239	0.563	
0.28	0.48	0.5791	0.297	0.1894	0.6875	0.6997	0.9239	0.563	
0.28	0.49	0.5791	0.297	0.1894	0.6875	0.6997	0.9239	0.563	
0.28	0.5	0.5791	0.297	0.1894	0.6875	0.6997	0.9239	0.563	
0.28	0.51	0.5791	0.297	0.1894	0.6875	0.6997	0.9239	0.563	
0.28	0.52	0.5791	0.297	0.1894	0.6875	0.6997	0.9239	0.563	
0.28	0.53	0.5791	0.297	0.1894	0.6875	0.6997	0.9239	0.563	
0.28	0.54	0.5785	0.295	0.1882	0.6823	0.6993	0.9227	0.563	
0.28	0.55	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.56	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.57	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.58	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.59	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.6	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.61	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.62	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.63	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.64	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.65	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.66	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.67	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.68	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.69	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.7	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.71	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.72	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.73	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.74	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.75	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.76	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.77	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.78	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.79	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.8	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.81	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.82	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.83	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.84	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.85	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.86	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.87	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.88	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.89	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.28	0.9	0.5778	0.2931	0.1871	0.6771	0.699	0.9215	0.563	
0.29	0.1	0.1582	0.2331	0.1321	0.9896	0.0672	0.9574	0.0348	
0.29	0.11	0.1744	0.2366	0.1344	0.9896	0.1012	0.9718	0.0534	
0.29	0.12	0.2007	0.2415	0.1377	0.9844	0.1552	0.9732	0.0843	
0.29	0.13	0.2269	0.2457	0.1406	0.974	0.2072	0.9677	0.116	
0.29	0.14	0.2525	0.249	0.1431	0.9583	0.256	0.9598	0.1477	
0.29	0.15	0.268	0.2488	0.1434	0.9375	0.2863	0.9478	0.1686	
0.29	0.16	0.2761	0.2488	0.1437	0.9271	0.3015	0.9431	0.1794	
0.29	0.17	0.2835	0.2507	0.145	0.9271	0.3135	0.9455	0.1879	
0.29	0.18	0.2896	0.2523	0.146	0.9271	0.3233	0.9474	0.1949	
0.29	0.19	0.297	0.2532	0.1468	0.9219	0.3359	0.9462	0.2042	
0.29	0.2	0.3131	0.2555	0.1486	0.9115	0.3625	0.9446	0.2243	
0.29	0.21	0.3401	0.2598	0.1519	0.8958	0.4046	0.9433	0.2575	
0.29	0.22	0.3636	0.2669	0.1568	0.8958	0.4378	0.9485	0.2846	
0.29	0.23	0.3906	0.2743	0.1621	0.8906	0.4748	0.9512	0.3163	
0.29	0.24	0.4155	0.2826	0.168	0.8906	0.5068	0.955	0.3449	
0.29	0.25	0.4438	0.2879	0.1725	0.8698	0.5436	0.9516	0.3805	
0.29	0.26	0.4822	0.2964	0.1798	0.8438	0.5903	0.9486	0.4285	
0.29	0.27	0.5306	0.3065	0.1894	0.8021	0.6453	0.9435	0.4903	
0.29	0.28	0.5758	0.3182	0.2008	0.7656	0.6921	0.9402	0.5476	
0.29	0.29	0.6148	0.3318	0.2139	0.7396	0.7294	0.9391	0.5963	
0.29	0.3	0.6296	0.3373	0.2194	0.7292	0.743	0.9386	0.6148	
0.29	0.31	0.6337	0.3398	0.2215	0.7292	0.7465	0.939	0.6195	
0.29	0.32	0.635	0.3374	0.2204	0.7188	0.7481	0.9371	0.6226	
0.29	0.33	0.6343	0.3354	0.2192	0.7135	0.7478	0.936	0.6226	
0.29	0.34	0.633	0.3296	0.2158	0.6979	0.7473	0.9329	0.6234	
0.29	0.35	0.6337	0.33	0.2161	0.6979	0.7479	0.9329	0.6241	
0.29	0.36	0.635	0.3292	0.2159	0.6927	0.7493	0.9321	0.6265	
0.29	0.37	0.635	0.3292	0.2159	0.6927	0.7493	0.9321	0.6265	
0.29	0.38	0.635	0.3275	0.215	0.6875	0.7495	0.9311	0.6272	
0.29	0.39	0.635	0.3275	0.215	0.6875	0.7495	0.9311	0.6272	
0.29	0.4	0.6357	0.3263	0.2144	0.6823	0.7503	0.9302	0.6288	
0.29	0.41	0.6357	0.3263	0.2144	0.6823	0.7503	0.9302	0.6288	
0.29	0.42	0.635	0.3242	0.2131	0.6771	0.75	0.9291	0.6288	
0.29	0.43	0.6343	0.3221	0.2118	0.6719	0.7497	0.9281	0.6288	
0.29	0.44	0.6337	0.32	0.2105	0.6667	0.7493	0.927	0.6288	
0.29	0.45	0.6337	0.32	0.2105	0.6667	0.7493	0.927	0.6288	
0.29	0.46	0.633	0.3179	0.2092	0.6615	0.749	0.926	0.6288	
0.29	0.47	0.6323	0.3158	0.2079	0.6562	0.7486	0.9249	0.6288	
0.29	0.48	0.6323	0.3158	0.2079	0.6562	0.7486	0.9249	0.6288	
0.29	0.49	0.6323	0.3158	0.2079	0.6562	0.7486	0.9249	0.6288	
0.29	0.5	0.6323	0.3158	0.2079	0.6562	0.7486	0.9249	0.6288	
0.29	0.51	0.6323	0.3158	0.2079	0.6562	0.7486	0.9249	0.6288	
0.29	0.52	0.6316	0.3137	0.2066	0.651	0.7483	0.9239	0.6288	
0.29	0.53	0.6316	0.3137	0.2066	0.651	0.7483	0.9239	0.6288	
0.29	0.54	0.631	0.3116	0.2053	0.6458	0.7479	0.9228	0.6288	
0.29	0.55	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.56	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.57	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.58	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.59	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.6	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.61	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.62	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.63	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.64	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.65	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.66	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.67	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.68	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.69	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.7	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.71	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.72	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.73	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.74	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.75	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.76	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.77	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.78	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.79	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.8	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.81	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.82	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.83	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.84	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.85	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.86	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.87	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.88	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.89	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.29	0.9	0.6303	0.3094	0.204	0.6406	0.7476	0.9218	0.6288	
0.3	0.1	0.1589	0.2333	0.1322	0.9896	0.0686	0.9583	0.0356	
0.3	0.11	0.1751	0.2368	0.1345	0.9896	0.1026	0.9722	0.0541	
0.3	0.12	0.2013	0.2417	0.1378	0.9844	0.1565	0.9735	0.0851	
0.3	0.13	0.2276	0.2459	0.1407	0.974	0.2084	0.9679	0.1168	
0.3	0.14	0.2532	0.2492	0.1432	0.9583	0.2572	0.96	0.1485	
0.3	0.15	0.2687	0.249	0.1435	0.9375	0.2874	0.9481	0.1694	
0.3	0.16	0.2768	0.249	0.1438	0.9271	0.3026	0.9433	0.1802	
0.3	0.17	0.2848	0.2511	0.1452	0.9271	0.3157	0.9459	0.1895	
0.3	0.18	0.2909	0.2527	0.1463	0.9271	0.3254	0.9478	0.1964	
0.3	0.19	0.2983	0.2536	0.147	0.9219	0.338	0.9466	0.2057	
0.3	0.2	0.3145	0.2558	0.1488	0.9115	0.3645	0.945	0.2258	
0.3	0.21	0.3414	0.2602	0.1522	0.8958	0.4066	0.9437	0.2591	
0.3	0.22	0.365	0.2673	0.1571	0.8958	0.4397	0.9487	0.2862	
0.3	0.23	0.3926	0.2749	0.1625	0.8906	0.4774	0.9515	0.3186	
0.3	0.24	0.4175	0.2833	0.1685	0.8906	0.5094	0.9553	0.3473	
0.3	0.25	0.4458	0.2874	0.1724	0.8646	0.5466	0.9502	0.3836	
0.3	0.26	0.4855	0.2952	0.1794	0.8333	0.5949	0.946	0.4339	
0.3	0.27	0.5367	0.3065	0.19	0.7917	0.6522	0.9416	0.4988	
0.3	0.28	0.5859	0.3204	0.2034	0.7552	0.7022	0.9391	0.5607	
0.3	0.29	0.6377	0.3423	0.2236	0.7292	0.75	0.9395	0.6241	
0.3	0.3	0.6721	0.3617	0.2417	0.7188	0.7793	0.9409	0.6651	
0.3	0.31	0.6822	0.369	0.2482	0.7188	0.7876	0.9419	0.6767	
0.3	0.32	0.6875	0.3696	0.25	0.7083	0.7923	0.9405	0.6845	
0.3	0.33	0.6869	0.3656	0.2477	0.6979	0.7921	0.9386	0.6852	
0.3	0.34	0.6869	0.3604	0.2449	0.6823	0.7927	0.9358	0.6875	
0.3	0.35	0.6875	0.3609	0.2453	0.6823	0.7932	0.9359	0.6883	
0.3	0.36	0.6889	0.3601	0.2453	0.6771	0.7945	0.9351	0.6906	
0.3	0.37	0.6889	0.3601	0.2453	0.6771	0.7945	0.9351	0.6906	
0.3	0.38	0.6896	0.3588	0.2448	0.6719	0.7952	0.9342	0.6922	
0.3	0.39	0.6896	0.3588	0.2448	0.6719	0.7952	0.9342	0.6922	
0.3	0.4	0.6902	0.3575	0.2443	0.6667	0.7959	0.9334	0.6937	
0.3	0.41	0.6902	0.3575	0.2443	0.6667	0.7959	0.9334	0.6937	
0.3	0.42	0.6896	0.3552	0.2428	0.6615	0.7956	0.9324	0.6937	
0.3	0.43	0.6889	0.3529	0.2414	0.6562	0.7952	0.9315	0.6937	
0.3	0.44	0.6882	0.3506	0.2399	0.651	0.7949	0.9305	0.6937	
0.3	0.45	0.6882	0.3506	0.2399	0.651	0.7949	0.9305	0.6937	
0.3	0.46	0.6875	0.3483	0.2385	0.6458	0.7945	0.9295	0.6937	
0.3	0.47	0.6869	0.346	0.237	0.6406	0.7942	0.9286	0.6937	
0.3	0.48	0.6862	0.3437	0.2355	0.6354	0.7938	0.9276	0.6937	
0.3	0.49	0.6862	0.3437	0.2355	0.6354	0.7938	0.9276	0.6937	
0.3	0.5	0.6862	0.3437	0.2355	0.6354	0.7938	0.9276	0.6937	
0.3	0.51	0.6862	0.3437	0.2355	0.6354	0.7938	0.9276	0.6937	
0.3	0.52	0.6855	0.3413	0.234	0.6302	0.7935	0.9267	0.6937	
0.3	0.53	0.6855	0.3413	0.234	0.6302	0.7935	0.9267	0.6937	
0.3	0.54	0.6848	0.339	0.2326	0.625	0.7931	0.9257	0.6937	
0.3	0.55	0.6842	0.3366	0.2311	0.6198	0.7928	0.9247	0.6937	
0.3	0.56	0.6842	0.3366	0.2311	0.6198	0.7928	0.9247	0.6937	
0.3	0.57	0.6842	0.3366	0.2311	0.6198	0.7928	0.9247	0.6937	
0.3	0.58	0.6842	0.3366	0.2311	0.6198	0.7928	0.9247	0.6937	
0.3	0.59	0.6842	0.3366	0.2311	0.6198	0.7928	0.9247	0.6937	
0.3	0.6	0.6842	0.3366	0.2311	0.6198	0.7928	0.9247	0.6937	
0.3	0.61	0.6842	0.3366	0.2311	0.6198	0.7928	0.9247	0.6937	
0.3	0.62	0.6842	0.3366	0.2311	0.6198	0.7928	0.9247	0.6937	
0.3	0.63	0.6842	0.3366	0.2311	0.6198	0.7928	0.9247	0.6937	
0.3	0.64	0.6842	0.3366	0.2311	0.6198	0.7928	0.9247	0.6937	
0.3	0.65	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.66	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.67	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.68	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.69	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.7	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.71	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.72	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.73	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.74	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.75	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.76	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.77	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.78	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.79	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.8	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.81	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.82	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.83	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.84	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.85	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.86	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.87	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.88	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.89	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.3	0.9	0.6835	0.3343	0.2296	0.6146	0.7924	0.9238	0.6937	
0.31	0.1	0.1589	0.2333	0.1322	0.9896	0.0686	0.9583	0.0356	
0.31	0.11	0.1751	0.2368	0.1345	0.9896	0.1026	0.9722	0.0541	
0.31	0.12	0.2013	0.2417	0.1378	0.9844	0.1565	0.9735	0.0851	
0.31	0.13	0.2283	0.2461	0.1408	0.974	0.2097	0.9682	0.1176	
0.31	0.14	0.2539	0.2493	0.1433	0.9583	0.2584	0.9602	0.1493	
0.31	0.15	0.2694	0.2491	0.1437	0.9375	0.2885	0.9483	0.1701	
0.31	0.16	0.2774	0.2491	0.1439	0.9271	0.3037	0.9435	0.181	
0.31	0.17	0.2855	0.2512	0.1453	0.9271	0.3168	0.9462	0.1903	
0.31	0.18	0.2916	0.2528	0.1464	0.9271	0.3265	0.948	0.1972	
0.31	0.19	0.299	0.2538	0.1471	0.9219	0.339	0.9468	0.2065	
0.31	0.2	0.3152	0.256	0.1489	0.9115	0.3656	0.9452	0.2266	
0.31	0.21	0.3421	0.2604	0.1523	0.8958	0.4075	0.9438	0.2599	
0.31	0.22	0.3657	0.2675	0.1572	0.8958	0.4406	0.9488	0.2869	
0.31	0.23	0.3933	0.2751	0.1627	0.8906	0.4783	0.9516	0.3194	
0.31	0.24	0.4189	0.2838	0.1688	0.8906	0.511	0.9555	0.3488	
0.31	0.25	0.4471	0.2879	0.1727	0.8646	0.5482	0.9504	0.3852	
0.31	0.26	0.4875	0.296	0.18	0.8333	0.5971	0.9463	0.4362	
0.31	0.27	0.538	0.3057	0.1897	0.7865	0.6539	0.9405	0.5012	
0.31	0.28	0.5872	0.3196	0.2031	0.75	0.7037	0.9381	0.563	
0.31	0.29	0.6411	0.3428	0.2246	0.724	0.7531	0.9388	0.6288	
0.31	0.3	0.6808	0.3629	0.2446	0.7031	0.7871	0.9389	0.6775	
0.31	0.31	0.6949	0.3734	0.2542	0.7031	0.7984	0.9403	0.6937	
0.31	0.32	0.7017	0.3752	0.2573	0.6927	0.8041	0.939	0.703	
0.31	0.33	0.7017	0.3698	0.2544	0.6771	0.8046	0.9363	0.7053	
0.31	0.34	0.7024	0.3649	0.252	0.6615	0.8056	0.9337	0.7084	
0.31	0.35	0.7044	0.3665	0.2535	0.6615	0.8072	0.9339	0.7108	
0.31	0.36	0.7057	0.3657	0.2535	0.6562	0.8084	0.9332	0.7131	
0.31	0.37	0.7057	0.3657	0.2535	0.6562	0.8084	0.9332	0.7131	
0.31	0.38	0.7064	0.3644	0.253	0.651	0.8091	0.9324	0.7146	
0.31	0.39	0.7064	0.3644	0.253	0.651	0.8091	0.9324	0.7146	
0.31	0.4	0.7071	0.3631	0.2525	0.6458	0.8098	0.9316	0.7162	
0.31	0.41	0.7071	0.3631	0.2525	0.6458	0.8098	0.9316	0.7162	
0.31	0.42	0.7064	0.3607	0.251	0.6406	0.8094	0.9307	0.7162	
0.31	0.43	0.7057	0.3583	0.2495	0.6354	0.8091	0.9297	0.7162	
0.31	0.44	0.7051	0.3559	0.248	0.6302	0.8087	0.9288	0.7162	
0.31	0.45	0.7051	0.3559	0.248	0.6302	0.8087	0.9288	0.7162	
0.31	0.46	0.7044	0.3535	0.2464	0.625	0.8084	0.9279	0.7162	
0.31	0.47	0.7037	0.351	0.2449	0.6198	0.808	0.9269	0.7162	
0.31	0.48	0.703	0.3486	0.2433	0.6146	0.8077	0.926	0.7162	
0.31	0.49	0.703	0.3486	0.2433	0.6146	0.8077	0.926	0.7162	
0.31	0.5	0.703	0.3486	0.2433	0.6146	0.8077	0.926	0.7162	
0.31	0.51	0.703	0.3486	0.2433	0.6146	0.8077	0.926	0.7162	
0.31	0.52	0.7024	0.3462	0.2417	0.6094	0.8073	0.9251	0.7162	
0.31	0.53	0.7024	0.3462	0.2417	0.6094	0.8073	0.9251	0.7162	
0.31	0.54	0.7017	0.3437	0.2402	0.6042	0.807	0.9242	0.7162	
0.31	0.55	0.701	0.3412	0.2386	0.599	0.8066	0.9232	0.7162	
0.31	0.56	0.701	0.3412	0.2386	0.599	0.8066	0.9232	0.7162	
0.31	0.57	0.701	0.3412	0.2386	0.599	0.8066	0.9232	0.7162	
0.31	0.58	0.701	0.3412	0.2386	0.599	0.8066	0.9232	0.7162	
0.31	0.59	0.701	0.3412	0.2386	0.599	0.8066	0.9232	0.7162	
0.31	0.6	0.701	0.3412	0.2386	0.599	0.8066	0.9232	0.7162	
0.31	0.61	0.701	0.3412	0.2386	0.599	0.8066	0.9232	0.7162	
0.31	0.62	0.701	0.3412	0.2386	0.599	0.8066	0.9232	0.7162	
0.31	0.63	0.701	0.3412	0.2386	0.599	0.8066	0.9232	0.7162	
0.31	0.64	0.701	0.3412	0.2386	0.599	0.8066	0.9232	0.7162	
0.31	0.65	0.7003	0.3388	0.237	0.5938	0.8063	0.9223	0.7162	
0.31	0.66	0.7003	0.3388	0.237	0.5938	0.8063	0.9223	0.7162	
0.31	0.67	0.7003	0.3388	0.237	0.5938	0.8063	0.9223	0.7162	
0.31	0.68	0.7003	0.3388	0.237	0.5938	0.8063	0.9223	0.7162	
0.31	0.69	0.7003	0.3388	0.237	0.5938	0.8063	0.9223	0.7162	
0.31	0.7	0.7003	0.3388	0.237	0.5938	0.8063	0.9223	0.7162	
0.31	0.71	0.7003	0.3388	0.237	0.5938	0.8063	0.9223	0.7162	
0.31	0.72	0.7003	0.3388	0.237	0.5938	0.8063	0.9223	0.7162	
0.31	0.73	0.7003	0.3388	0.237	0.5938	0.8063	0.9223	0.7162	
0.31	0.74	0.7003	0.3388	0.237	0.5938	0.8063	0.9223	0.7162	
0.31	0.75	0.7003	0.3388	0.237	0.5938	0.8063	0.9223	0.7162	
0.31	0.76	0.7003	0.3388	0.237	0.5938	0.8063	0.9223	0.7162	
0.31	0.77	0.7003	0.3388	0.237	0.5938	0.8063	0.9223	0.7162	
0.31	0.78	0.7003	0.3388	0.237	0.5938	0.8063	0.9223	0.7162	
0.31	0.79	0.7003	0.3388	0.237	0.5938	0.8063	0.9223	0.7162	
0.31	0.8	0.7003	0.3388	0.237	0.5938	0.8063	0.9223	0.7162	
0.31	0.81	0.7003	0.3388	0.237	0.5938	0.8063	0.9223	0.7162	
0.31	0.82	0.7003	0.3388	0.237	0.5938	0.8063	0.9223	0.7162	
0.31	0.83	0.7003	0.3388	0.237	0.5938	0.8063	0.9223	0.7162	
0.31	0.84	0.7003	0.3388	0.237	0.5938	0.8063	0.9223	0.7162	
0.31	0.85	0.7003	0.3388	0.237	0.5938	0.8063	0.9223	0.7162	
0.31	0.86	0.7003	0.3388	0.237	0.5938	0.8063	0.9223	0.7162	
0.31	0.87	0.7003	0.3388	0.237	0.5938	0.8063	0.9223	0.7162	
