Direct Threshold	Averaged Threshold	Accuracy	Red F1	Red Precision	Red Recall	Green F1	Green Precision	Green Recall	Red F2R1P
0.038	0.18600000000000003	0.8249	0.5423	0.4096	0.8021	0.8918	0.9657	0.8283	0.673100102438025
0.038	0.188	0.8249	0.5423	0.4096	0.8021	0.8918	0.9657	0.8283	0.673100102438025
0.038	0.19	0.8249	0.5423	0.4096	0.8021	0.8918	0.9657	0.8283	0.673100102438025
0.038	0.192	0.8249	0.5423	0.4096	0.8021	0.8918	0.9657	0.8283	0.673100102438025
0.038	0.19399999999999998	0.8249	0.5423	0.4096	0.8021	0.8918	0.9657	0.8283	0.673100102438025
0.038	0.196	0.8249	0.5423	0.4096	0.8021	0.8918	0.9657	0.8283	0.673100102438025
0.038	0.198	0.8249	0.5423	0.4096	0.8021	0.8918	0.9657	0.8283	0.673100102438025
0.038	0.2	0.8249	0.5423	0.4096	0.8021	0.8918	0.9657	0.8283	0.673100102438025
0.04	0.02	0.5926	0.3691	0.2308	0.9219	0.6992	0.9791	0.5437	0.5765934637689014
0.04	0.022000000000000002	0.6438	0.4009	0.2562	0.9219	0.7465	0.9811	0.6025	0.6066440129449838
0.04	0.024	0.6808	0.4248	0.2769	0.9115	0.7791	0.9801	0.6466	0.6250169630033182
0.04	0.026000000000000002	0.7131	0.4482	0.2983	0.9009999999999999	0.8062	0.9790000000000001	0.6852	0.6416968293381721
0.04	0.027999999999999997	0.7333	0.4605	0.3118	0.8802	0.8229	0.9756	0.7115	0.6450276393720035
0.04	0.03	0.7502	0.4767	0.3269	0.8802	0.8359	0.9762	0.7309	0.6575952555078161
0.04	0.032	0.7643	0.4883	0.3394	0.8698	0.8469	0.9748	0.7486	0.6626787285624496
0.04	0.034	0.7791	0.5045	0.3553	0.8698	0.8579	0.9754	0.7657	0.6744651680488869
0.04	0.036000000000000004	0.7865	0.5116	0.3632	0.8646	0.8634	0.9747	0.7749	0.6775324070078537
0.04	0.038	0.7959999999999999	0.5198	0.3736	0.8542	0.8705	0.9732	0.7873	0.6794028783104828
0.04	0.04	0.8081	0.5351	0.3895	0.8542	0.8791	0.9737	0.8012	0.6896420280242103
0.04	0.042	0.8148	0.5439	0.39899999999999997	0.8542	0.8838	0.9739	0.809	0.6955060811362338
0.04	0.044000000000000004	0.8162	0.5458	0.401	0.8542	0.8848	0.9740000000000001	0.8105	0.6967175168822715
0.04	0.046	0.8222	0.5541	0.41	0.8542	0.889	0.9742	0.8175	0.7020728089166867
0.04	0.048	0.8276	0.5601	0.4179	0.8490000000000001	0.8928	0.9735	0.8244	0.7037949297786242
0.04	0.05	0.8276	0.5601	0.4179	0.8490000000000001	0.8928	0.9735	0.8244	0.7037949297786242
0.04	0.052000000000000005	0.8303	0.564	0.4223	0.8490000000000001	0.8946	0.9736	0.8275	0.7062735403041526
0.04	0.054000000000000006	0.8303	0.564	0.4223	0.8490000000000001	0.8946	0.9736	0.8275	0.7062735403041526
0.04	0.055999999999999994	0.8316	0.5645	0.4241	0.8438	0.8957	0.9728	0.8299	0.7043846547515943
0.04	0.057999999999999996	0.8343	0.5684	0.4286	0.8438	0.8975	0.9729	0.8329	0.70684989445704
0.04	0.06	0.8357	0.5704	0.4309	0.8438	0.8984	0.9729	0.8345	0.7080965568279193
0.04	0.062	0.8357	0.5689	0.4305	0.8385	0.8985	0.9721	0.8353	0.7048901581722319
0.04	0.064	0.8357	0.5674	0.4301	0.8333	0.8986	0.9712	0.836	0.7017314680659436
0.04	0.066	0.8370000000000001	0.5694	0.4324	0.8333	0.8995	0.9713	0.8376	0.7029515782902181
0.04	0.068	0.8391	0.5725	0.436	0.8333	0.9009	0.9714	0.8399	0.704843828813099
0.04	0.07	0.8391	0.5725	0.436	0.8333	0.9009	0.9714	0.8399	0.704843828813099
0.04	0.07200000000000001	0.8411	0.5755	0.4396	0.8333	0.9022	0.9715	0.8422	0.7067150518964387
0.04	0.07400000000000001	0.8404	0.573	0.43799999999999994	0.8281	0.9019	0.9706	0.8422	0.702894849036859
0.04	0.076	0.8411	0.574	0.4392	0.8281	0.9023	0.9706	0.843	0.7035117799528027
0.04	0.078	0.8418	0.575	0.4404	0.8281	0.9028	0.9706	0.8438	0.7041264239101053
0.04	0.08	0.8418	0.575	0.4404	0.8281	0.9028	0.9706	0.8438	0.7041264239101053
0.04	0.08199999999999999	0.8418	0.575	0.4404	0.8281	0.9028	0.9706	0.8438	0.7041264239101053
0.04	0.084	0.8418	0.575	0.4404	0.8281	0.9028	0.9706	0.8438	0.7041264239101053
0.04	0.086	0.8411	0.5725	0.4389	0.8229	0.9024	0.9698	0.8438	0.7003506108202443
0.04	0.08800000000000001	0.8404	0.5699	0.4373	0.8177	0.902	0.9689	0.8438	0.6965215045385484
0.04	0.09	0.8404	0.5699	0.4373	0.8177	0.902	0.9689	0.8438	0.6965215045385484
0.04	0.092	0.8411	0.5709	0.4385	0.8177	0.9025	0.9689	0.8445	0.6971292335808997
0.04	0.094	0.8418	0.5719	0.4398	0.8177	0.9029	0.9690000000000001	0.8453	0.6977850518064341
0.04	0.096	0.8431	0.574	0.4423	0.8177	0.9038	0.9690000000000001	0.8469	0.699038830260157
0.04	0.098	0.8431	0.574	0.4423	0.8177	0.9038	0.9690000000000001	0.8469	0.699038830260157
0.04	0.1	0.8438	0.5751	0.4435	0.8177	0.9043	0.9691	0.8476	0.6996372072384922
0.04	0.102	0.8438	0.5751	0.4435	0.8177	0.9043	0.9691	0.8476	0.6996372072384922
0.04	0.10400000000000001	0.8438	0.5751	0.4435	0.8177	0.9043	0.9691	0.8476	0.6996372072384922
0.04	0.106	0.8438	0.5751	0.4435	0.8177	0.9043	0.9691	0.8476	0.6996372072384922
0.04	0.10800000000000001	0.8438	0.5751	0.4435	0.8177	0.9043	0.9691	0.8476	0.6996372072384922
0.04	0.11	0.8431	0.5725	0.4419	0.8125	0.9039	0.9682	0.8476	0.6957942521607691
0.04	0.11199999999999999	0.8424	0.5699	0.4403	0.8073	0.9035	0.9673	0.8476	0.6919489780027254
0.04	0.114	0.8424	0.5699	0.4403	0.8073	0.9035	0.9673	0.8476	0.6919489780027254
0.04	0.11599999999999999	0.8424	0.5699	0.4403	0.8073	0.9035	0.9673	0.8476	0.6919489780027254
0.04	0.11800000000000001	0.8424	0.5683	0.44	0.8021	0.9036	0.9665	0.8484	0.6887397057101597
0.04	0.12	0.8424	0.5683	0.44	0.8021	0.9036	0.9665	0.8484	0.6887397057101597
0.04	0.122	0.8424	0.5683	0.44	0.8021	0.9036	0.9665	0.8484	0.6887397057101597
0.04	0.124	0.8424	0.5683	0.44	0.8021	0.9036	0.9665	0.8484	0.6887397057101597
0.04	0.126	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.128	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.13	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.132	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.134	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.136	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.138	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.14	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.142	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.14400000000000002	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.146	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.14800000000000002	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.15	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.152	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.154	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.156	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.158	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.16	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.162	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.16399999999999998	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.166	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.168	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.17	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.172	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.174	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.17600000000000002	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.17800000000000002	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.18	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.182	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.184	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.18600000000000003	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.188	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.19	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.192	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.19399999999999998	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.196	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.198	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.04	0.2	0.8418	0.5656	0.4384	0.7969	0.9033	0.9657	0.8484	0.6848871985885122
0.042	0.02	0.5926	0.3691	0.2308	0.9219	0.6992	0.9791	0.5437	0.5765934637689014
0.042	0.022000000000000002	0.6444	0.4014	0.2565	0.9219	0.7471	0.9811	0.6032	0.6069802094563375
0.042	0.024	0.6822	0.4258	0.2778	0.9115	0.7803	0.9801	0.6481	0.6259324170662975
0.042	0.026000000000000002	0.7158	0.4505	0.3003	0.9009999999999999	0.8084	0.9791	0.6883	0.64354081438493
0.042	0.027999999999999997	0.7367	0.4636	0.3147	0.8802	0.8255	0.9757	0.7154	0.6474963534361851
0.042	0.03	0.7535	0.4801	0.3301	0.8802	0.8385	0.9764	0.7347	0.6601699990911569
0.042	0.032	0.7684	0.4926	0.3436	0.8698	0.8499	0.975	0.7533	0.6658570537385259
0.042	0.034	0.7845	0.5107	0.3615	0.8698	0.8618	0.9756	0.7718	0.6788856982468261
0.042	0.036000000000000004	0.7919	0.5179	0.3697	0.8646	0.8673	0.9749	0.7811	0.6820061022446019
0.042	0.038	0.8013	0.5265	0.3805	0.8542	0.8743	0.9734	0.7935	0.6839136015486912
0.042	0.04	0.8135	0.5421	0.3971	0.8542	0.8829	0.9739	0.8074	0.6943478670269385
0.042	0.042	0.8209	0.5522	0.408	0.8542	0.888	0.9741	0.8159	0.7008961467299494
0.042	0.044000000000000004	0.8222	0.5541	0.41	0.8542	0.889	0.9742	0.8175	0.7020728089166867
0.042	0.046	0.8290000000000001	0.5636	0.4205	0.8542	0.8936	0.9744	0.8252	0.7081284993297059
0.042	0.048	0.8343	0.5699	0.4289	0.8490000000000001	0.8974	0.9738	0.8322	0.7099276690322078
0.042	0.05	0.8343	0.5699	0.4289	0.8490000000000001	0.8974	0.9738	0.8322	0.7099276690322078
0.042	0.052000000000000005	0.8370000000000001	0.5739	0.4335	0.8490000000000001	0.8993	0.9739	0.8353	0.7124303135888502
0.042	0.054000000000000006	0.8370000000000001	0.5739	0.4335	0.8490000000000001	0.8993	0.9739	0.8353	0.7124303135888502
0.042	0.055999999999999994	0.8384	0.5745	0.4355	0.8438	0.9002	0.973	0.8376	0.7105632686209298
0.042	0.057999999999999996	0.8411	0.5786	0.4402	0.8438	0.9021	0.9731	0.8407	0.7130476080780158
0.042	0.06	0.8424	0.5806	0.4426	0.8438	0.903	0.9732	0.8422	0.7143024252161273
0.042	0.062	0.8424	0.5791	0.4423	0.8385	0.9031	0.9723	0.843	0.7111027917321777
0.042	0.064	0.8424	0.5776	0.442	0.8333	0.9031	0.9715	0.8438	0.707951024487756
0.042	0.066	0.8438	0.5797	0.4444	0.8333	0.9041	0.9716	0.8453	0.7091779080010724
0.042	0.068	0.8458	0.5829	0.4482	0.8333	0.9054	0.9716	0.8476	0.7111021286318115
0.042	0.07	0.8458	0.5829	0.4482	0.8333	0.9054	0.9716	0.8476	0.7111021286318115
0.042	0.07200000000000001	0.8478	0.5861	0.452	0.8333	0.9068	0.9717	0.85	0.7130042024760536
0.042	0.07400000000000001	0.8471	0.5835	0.4504	0.8281	0.9064	0.9708	0.85	0.7091611970947257
0.042	0.076	0.8485	0.5856	0.45299999999999996	0.8281	0.9073	0.9709	0.8515	0.7104452482860496
0.042	0.078	0.8492	0.5867	0.4543	0.8281	0.9077	0.9709	0.8523	0.7110834876951575
0.042	0.08	0.8492	0.5867	0.4543	0.8281	0.9077	0.9709	0.8523	0.7110834876951575
0.042	0.08199999999999999	0.8485	0.5841	0.4527	0.8229	0.9074	0.9701	0.8523	0.7072309488552226
0.042	0.084	0.8485	0.5841	0.4527	0.8229	0.9074	0.9701	0.8523	0.7072309488552226
0.042	0.086	0.8478	0.5815	0.4511	0.8177	0.907	0.9692	0.8523	0.7033760535448687
0.042	0.08800000000000001	0.8471	0.5788	0.4496	0.8125	0.9066	0.9684	0.8523	0.6995671990501361
0.042	0.09	0.8471	0.5788	0.4496	0.8125	0.9066	0.9684	0.8523	0.6995671990501361
0.042	0.092	0.8478	0.5799	0.4509	0.8125	0.9071	0.9684	0.8531	0.7001954244868315
0.042	0.094	0.8485	0.581	0.4522	0.8125	0.9075	0.9684	0.8538	0.7008211574409645
0.042	0.096	0.8498	0.5832	0.4548	0.8125	0.9084	0.9685	0.8554	0.70206520500057
0.042	0.098	0.8498	0.5832	0.4548	0.8125	0.9084	0.9685	0.8554	0.70206520500057
0.042	0.1	0.8505	0.5843	0.4561	0.8125	0.9089	0.9685	0.8561	0.7026835488641966
0.042	0.102	0.8505	0.5843	0.4561	0.8125	0.9089	0.9685	0.8561	0.7026835488641966
0.042	0.10400000000000001	0.8505	0.5843	0.4561	0.8125	0.9089	0.9685	0.8561	0.7026835488641966
0.042	0.106	0.8505	0.5843	0.4561	0.8125	0.9089	0.9685	0.8561	0.7026835488641966
0.042	0.10800000000000001	0.8505	0.5843	0.4561	0.8125	0.9089	0.9685	0.8561	0.7026835488641966
0.042	0.11	0.8498	0.5816	0.4545	0.8073	0.9085	0.9677	0.8561	0.6988112787110045
0.042	0.11199999999999999	0.8492	0.5789	0.4529	0.8021	0.9081	0.9668	0.8561	0.6949364693729196
0.042	0.114	0.8492	0.5789	0.4529	0.8021	0.9081	0.9668	0.8561	0.6949364693729196
0.042	0.11599999999999999	0.8492	0.5789	0.4529	0.8021	0.9081	0.9668	0.8561	0.6949364693729196
0.042	0.11800000000000001	0.8492	0.5774	0.4527	0.7969	0.9082	0.966	0.8569	0.6917142117574875
0.042	0.12	0.8492	0.5774	0.4527	0.7969	0.9082	0.966	0.8569	0.6917142117574875
0.042	0.122	0.8492	0.5774	0.4527	0.7969	0.9082	0.966	0.8569	0.6917142117574875
0.042	0.124	0.8492	0.5774	0.4527	0.7969	0.9082	0.966	0.8569	0.6917142117574875
0.042	0.126	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.128	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.13	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.132	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.134	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.136	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.138	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.14	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.142	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.14400000000000002	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.146	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.14800000000000002	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.15	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.152	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.154	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.156	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.158	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.16	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.162	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.16399999999999998	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.166	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.168	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.17	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.172	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.174	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.17600000000000002	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.17800000000000002	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.18	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.182	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.184	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.18600000000000003	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.188	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.19	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.192	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.19399999999999998	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.196	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.198	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.042	0.2	0.8485	0.5747	0.451	0.7917	0.9078	0.9652	0.8569	0.6877849905613129
0.044000000000000004	0.02	0.5926	0.3678	0.2301	0.9167	0.6995	0.9778	0.5445	0.5740914212617713
0.044000000000000004	0.022000000000000002	0.6444	0.4	0.2558	0.9167	0.7474	0.9799	0.604	0.6043916181246456
0.044000000000000004	0.024	0.6828	0.4249	0.2775	0.9062	0.7809999999999999	0.9790000000000001	0.6497	0.6236248884039283
0.044000000000000004	0.026000000000000002	0.7172	0.4503	0.3007	0.8958	0.8096	0.9781	0.6906	0.641777994853712
0.044000000000000004	0.027999999999999997	0.7387	0.4641	0.3158	0.875	0.8272	0.9748	0.7185	0.646162660181461
0.044000000000000004	0.03	0.7576	0.4828	0.3333	0.875	0.8417	0.9755	0.7401	0.6603511910153067
0.044000000000000004	0.032	0.7731	0.4963	0.348	0.8646	0.8535	0.9742	0.7595	0.6666684392448817
0.044000000000000004	0.034	0.7886	0.5124	0.365	0.8594	0.865	0.9739	0.778	0.6762115202207468
0.044000000000000004	0.036000000000000004	0.7959999999999999	0.5198	0.3736	0.8542	0.8705	0.9732	0.7873	0.6794028783104828
0.044000000000000004	0.038	0.8061	0.5294	0.3857	0.8438	0.8779	0.9718	0.8005	0.6818353724964384
0.044000000000000004	0.04	0.8182	0.5455	0.40299999999999997	0.8438	0.8864	0.9723	0.8144	0.6923434318755598
0.044000000000000004	0.042	0.8256	0.5557	0.4143	0.8438	0.8915	0.9726	0.8229	0.6988931227508997
0.044000000000000004	0.044000000000000004	0.8269	0.5577	0.4165	0.8438	0.8924	0.9726	0.8244	0.7001408478763248
0.044000000000000004	0.046	0.8337	0.5674	0.4274	0.8438	0.897	0.9729	0.8322	0.7061958956685205
0.044000000000000004	0.048	0.8391	0.574	0.4363	0.8385	0.9008	0.9722	0.8391	0.7079721910438518
0.044000000000000004	0.05	0.8391	0.574	0.4363	0.8385	0.9008	0.9722	0.8391	0.7079721910438518
0.044000000000000004	0.052000000000000005	0.8418	0.5781	0.4411	0.8385	0.9026	0.9723	0.8422	0.7104812900995043
0.044000000000000004	0.054000000000000006	0.8424	0.5791	0.4423	0.8385	0.9031	0.9723	0.843	0.7111027917321777
0.044000000000000004	0.055999999999999994	0.8438	0.5797	0.4444	0.8333	0.9041	0.9716	0.8453	0.7091779080010724
0.044000000000000004	0.057999999999999996	0.8465	0.5839	0.4494	0.8333	0.9059	0.9717	0.8484	0.7117051579307462
0.044000000000000004	0.06	0.8478	0.5861	0.452	0.8333	0.9068	0.9717	0.85	0.7130042024760536
0.044000000000000004	0.062	0.8478	0.5846	0.4517	0.8281	0.9068	0.9709	0.8507	0.7098044897339556
0.044000000000000004	0.064	0.8471	0.5804	0.4499	0.8177	0.9065	0.9692	0.8515	0.7027914835899591
0.044000000000000004	0.066	0.8485	0.5826	0.4524	0.8177	0.9074	0.9692	0.8531	0.7040069272637308
0.044000000000000004	0.068	0.8505	0.5858	0.4564	0.8177	0.9088	0.9693	0.8554	0.7059325086066659
0.044000000000000004	0.07	0.8498	0.5832	0.4548	0.8125	0.9084	0.9685	0.8554	0.70206520500057
0.044000000000000004	0.07200000000000001	0.8519	0.5865	0.4588	0.8125	0.9098	0.9686	0.8577	0.7039600407901198
0.044000000000000004	0.07400000000000001	0.8512	0.5838	0.4572	0.8073	0.9094	0.9677	0.8577	0.700082622055309
0.044000000000000004	0.076	0.8525	0.586	0.4599	0.8073	0.9103	0.9678	0.8592	0.7013435906154369
0.044000000000000004	0.078	0.8532	0.5871	0.4613	0.8073	0.9107	0.9678	0.86	0.701993383600377
0.044000000000000004	0.08	0.8532	0.5871	0.4613	0.8073	0.9107	0.9678	0.86	0.701993383600377
0.044000000000000004	0.08199999999999999	0.8525	0.5844	0.4597	0.8021	0.9104	0.9670000000000001	0.86	0.6981055132719906
0.044000000000000004	0.084	0.8525	0.5844	0.4597	0.8021	0.9104	0.9670000000000001	0.86	0.6981055132719906
0.044000000000000004	0.086	0.8519	0.5817	0.4581	0.7969	0.91	0.9661	0.86	0.6942149811736965
0.044000000000000004	0.08800000000000001	0.8512	0.579	0.4565	0.7917	0.9096	0.9653	0.86	0.6903217519196241
0.044000000000000004	0.09	0.8512	0.579	0.4565	0.7917	0.9096	0.9653	0.86	0.6903217519196241
0.044000000000000004	0.092	0.8519	0.5802	0.4578	0.7917	0.9101	0.9653	0.8608	0.6909151321056844
0.044000000000000004	0.094	0.8519	0.5785	0.4576	0.7865	0.9101	0.9645	0.8616	0.6876502732240437
0.044000000000000004	0.096	0.8532	0.5808	0.4604	0.7865	0.9109999999999999	0.9646	0.8631	0.6889094783303528
0.044000000000000004	0.098	0.8532	0.5808	0.4604	0.7865	0.9109999999999999	0.9646	0.8631	0.6889094783303528
0.044000000000000004	0.1	0.8539	0.5819	0.4618	0.7865	0.9115	0.9646	0.8639	0.6895350647378213
0.044000000000000004	0.102	0.8539	0.5819	0.4618	0.7865	0.9115	0.9646	0.8639	0.6895350647378213
0.044000000000000004	0.10400000000000001	0.8539	0.5819	0.4618	0.7865	0.9115	0.9646	0.8639	0.6895350647378213
0.044000000000000004	0.106	0.8539	0.5819	0.4618	0.7865	0.9115	0.9646	0.8639	0.6895350647378213
0.044000000000000004	0.10800000000000001	0.8539	0.5819	0.4618	0.7865	0.9115	0.9646	0.8639	0.6895350647378213
0.044000000000000004	0.11	0.8532	0.5792	0.4601	0.7812	0.9111	0.9638	0.8639	0.6855167073542875
0.044000000000000004	0.11199999999999999	0.8525	0.5764	0.4585	0.7759999999999999	0.9107	0.9629	0.8639	0.6816015325670498
0.044000000000000004	0.114	0.8525	0.5764	0.4585	0.7759999999999999	0.9107	0.9629	0.8639	0.6816015325670498
0.044000000000000004	0.11599999999999999	0.8525	0.5764	0.4585	0.7759999999999999	0.9107	0.9629	0.8639	0.6816015325670498
0.044000000000000004	0.11800000000000001	0.8525	0.5748	0.4582	0.7708	0.9108	0.9621	0.8647	0.6782542633277001
0.044000000000000004	0.12	0.8525	0.5748	0.4582	0.7708	0.9108	0.9621	0.8647	0.6782542633277001
0.044000000000000004	0.122	0.8525	0.5748	0.4582	0.7708	0.9108	0.9621	0.8647	0.6782542633277001
0.044000000000000004	0.124	0.8525	0.5748	0.4582	0.7708	0.9108	0.9621	0.8647	0.6782542633277001
0.044000000000000004	0.126	0.8519	0.5720000000000001	0.4565	0.7656	0.9104	0.9613	0.8647	0.6742869269949066
0.044000000000000004	0.128	0.8519	0.5720000000000001	0.4565	0.7656	0.9104	0.9613	0.8647	0.6742869269949066
0.044000000000000004	0.13	0.8519	0.5720000000000001	0.4565	0.7656	0.9104	0.9613	0.8647	0.6742869269949066
0.044000000000000004	0.132	0.8519	0.5720000000000001	0.4565	0.7656	0.9104	0.9613	0.8647	0.6742869269949066
0.044000000000000004	0.134	0.8519	0.5720000000000001	0.4565	0.7656	0.9104	0.9613	0.8647	0.6742869269949066
0.044000000000000004	0.136	0.8519	0.5720000000000001	0.4565	0.7656	0.9104	0.9613	0.8647	0.6742869269949066
0.044000000000000004	0.138	0.8519	0.5720000000000001	0.4565	0.7656	0.9104	0.9613	0.8647	0.6742869269949066
0.044000000000000004	0.14	0.8519	0.5720000000000001	0.4565	0.7656	0.9104	0.9613	0.8647	0.6742869269949066
0.044000000000000004	0.142	0.8519	0.5720000000000001	0.4565	0.7656	0.9104	0.9613	0.8647	0.6742869269949066
0.044000000000000004	0.14400000000000002	0.8519	0.5720000000000001	0.4565	0.7656	0.9104	0.9613	0.8647	0.6742869269949066
0.044000000000000004	0.146	0.8519	0.5720000000000001	0.4565	0.7656	0.9104	0.9613	0.8647	0.6742869269949066
