Direct Threshold	Averaged Threshold	Accuracy	Red F1	Red Precision	Red Recall	Green F1	Green Precision	Green Recall	Red F2R1P
0.034	0.104	0.4424	0.3077	0.1833	0.9583	0.5333	0.9834	0.3658	0.5192326041974579
0.034	0.106	0.4411	0.3049	0.1816	0.9479	0.5327	0.9793	0.3658	0.5140615182464313
0.034	0.108	0.4411	0.3049	0.1816	0.9479	0.5327	0.9793	0.3658	0.5140615182464313
0.034	0.11	0.4411	0.3049	0.1816	0.9479	0.5327	0.9793	0.3658	0.5140615182464313
0.034	0.112	0.4411	0.3049	0.1816	0.9479	0.5327	0.9793	0.3658	0.5140615182464313
0.034	0.114	0.4411	0.3049	0.1816	0.9479	0.5327	0.9793	0.3658	0.5140615182464313
0.034	0.116	0.4411	0.3049	0.1816	0.9479	0.5327	0.9793	0.3658	0.5140615182464313
0.034	0.118	0.4411	0.3049	0.1816	0.9479	0.5327	0.9793	0.3658	0.5140615182464313
0.034	0.12	0.4411	0.3049	0.1816	0.9479	0.5327	0.9793	0.3658	0.5140615182464313
0.034	0.122	0.4411	0.3049	0.1816	0.9479	0.5327	0.9793	0.3658	0.5140615182464313
0.034	0.124	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.126	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.128	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.13	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.132	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.134	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.136	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.138	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.14	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.142	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.14400000000000002	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.146	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.14800000000000002	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.15	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.152	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.154	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.156	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.158	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.16	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.162	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.16399999999999998	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.166	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.168	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.17	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.172	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.174	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.17600000000000002	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.17800000000000002	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.18	0.4418	0.3051	0.1818	0.9479	0.5335	0.9793	0.3666	0.5143818876484986
0.034	0.182	0.4424	0.3054	0.182	0.9479	0.5343	0.9794	0.3674	0.5147019511904052
0.034	0.184	0.4424	0.3054	0.182	0.9479	0.5343	0.9794	0.3674	0.5147019511904052
0.034	0.18600000000000005	0.4424	0.3054	0.182	0.9479	0.5343	0.9794	0.3674	0.5147019511904052
0.034	0.188	0.4424	0.3054	0.182	0.9479	0.5343	0.9794	0.3674	0.5147019511904052
0.034	0.19	0.4424	0.3054	0.182	0.9479	0.5343	0.9794	0.3674	0.5147019511904052
0.034	0.192	0.4424	0.3054	0.182	0.9479	0.5343	0.9794	0.3674	0.5147019511904052
0.034	0.194	0.4424	0.3054	0.182	0.9479	0.5343	0.9794	0.3674	0.5147019511904052
0.034	0.196	0.4424	0.3054	0.182	0.9479	0.5343	0.9794	0.3674	0.5147019511904052
0.034	0.198	0.4424	0.3054	0.182	0.9479	0.5343	0.9794	0.3674	0.5147019511904052
0.034	0.2	0.4424	0.3054	0.182	0.9479	0.5343	0.9794	0.3674	0.5147019511904052
0.036000000000000004	0.02	0.2754	0.262	0.1509	0.9948	0.2884	0.9954	0.1686	0.469579954954955
0.036000000000000004	0.022	0.2916	0.2664	0.1538	0.9948	0.3151	0.9959	0.1872	0.4751560248447205
0.036000000000000004	0.024	0.3111	0.2719	0.1575	0.9948	0.3463	0.9963	0.2096	0.4821547267355982
0.036000000000000004	0.026	0.3246	0.2758	0.1601	0.9948	0.3672	0.9966	0.2251	0.4869969422700587
0.036000000000000004	0.028	0.3495	0.2834	0.1652	0.9948	0.4044	0.997	0.2537	0.4963184344044456
0.036000000000000004	0.03	0.3717	0.2905	0.1701	0.9948	0.4363	0.9972	0.2792	0.5050605300859601
0.036000000000000004	0.032	0.3872	0.2957	0.1736	0.9948	0.4577	0.9974	0.297	0.5111806772436657
0.036000000000000004	0.034	0.4007	0.2992	0.1763	0.9896	0.4765	0.9951	0.3132	0.5147111163559123
0.036000000000000004	0.036000000000000004	0.4108	0.3028	0.1787	0.9896	0.4898	0.9953	0.3248	0.5187793945083313
0.036000000000000004	0.038	0.4229	0.3072	0.1818	0.9896	0.5055	0.9955	0.3387	0.5239669151910531
0.036000000000000004	0.04	0.4303	0.31	0.1838	0.9896	0.5149	0.9956	0.3473	0.5272741187384045
0.036000000000000004	0.042	0.4384	0.313	0.1859	0.9896	0.5251	0.9957	0.3565	0.5307138241403184
0.036000000000000004	0.044	0.4465	0.315	0.1875	0.9844	0.5356	0.9937	0.3666	0.5321004381918819
0.036000000000000004	0.046	0.4505	0.3166	0.1886	0.9844	0.5405	0.9938	0.3712	0.5338677248677249
0.036000000000000004	0.048	0.4525	0.3162	0.1886	0.9792	0.5435	0.9918	0.3743	0.5326405168435625
0.036000000000000004	0.05	0.4545	0.3159	0.1885	0.974	0.5465	0.9899	0.3774	0.5312471064814814
0.036000000000000004	0.052000000000000005	0.4572	0.3169	0.1893	0.974	0.5497	0.9899	0.3805	0.5325155961182995
0.036000000000000004	0.054000000000000006	0.4593	0.3178	0.1898	0.974	0.5521	0.99	0.3828	0.5333060235402723
0.036000000000000004	0.056	0.4613	0.3186	0.1904	0.974	0.5546	0.9901	0.3852	0.5342521318276101
0.036000000000000004	0.058	0.4633	0.3194	0.191	0.974	0.557	0.9901	0.3875	0.5351956271576526
0.036000000000000004	0.06	0.4646	0.3199	0.1914	0.974	0.5586	0.9902	0.389	0.5358231777420096
0.036000000000000004	0.062	0.466	0.3205	0.1918	0.974	0.5602	0.9902	0.3906	0.5364495750057432
0.036000000000000004	0.064	0.466	0.3205	0.1918	0.974	0.5602	0.9902	0.3906	0.5364495750057432
0.036000000000000004	0.066	0.4673	0.321	0.1922	0.974	0.5618	0.9902	0.3921	0.5370748221253157
0.036000000000000004	0.068	0.4673	0.321	0.1922	0.974	0.5618	0.9902	0.3921	0.5370748221253157
0.036000000000000004	0.07	0.4673	0.321	0.1922	0.974	0.5618	0.9902	0.3921	0.5370748221253157
0.036000000000000004	0.07200000000000001	0.4667	0.3196	0.1914	0.9688	0.5615	0.9883	0.3921	0.5345604243542436
0.036000000000000004	0.07400000000000001	0.4667	0.3184	0.1907	0.9635	0.5619	0.9864	0.3929	0.5321770549730638
0.036000000000000004	0.076	0.4673	0.3187	0.1909	0.9635	0.5627	0.9864	0.3937	0.5324884198946209
0.036000000000000004	0.078	0.4673	0.3187	0.1909	0.9635	0.5627	0.9864	0.3937	0.5324884198946209
0.036000000000000004	0.08	0.4673	0.3187	0.1909	0.9635	0.5627	0.9864	0.3937	0.5324884198946209
0.036000000000000004	0.08199999999999999	0.4673	0.3187	0.1909	0.9635	0.5627	0.9864	0.3937	0.5324884198946209
0.036000000000000004	0.084	0.4673	0.3187	0.1909	0.9635	0.5627	0.9864	0.3937	0.5324884198946209
0.036000000000000004	0.086	0.4673	0.3187	0.1909	0.9635	0.5627	0.9864	0.3937	0.5324884198946209
0.036000000000000004	0.08800000000000001	0.4673	0.3187	0.1909	0.9635	0.5627	0.9864	0.3937	0.5324884198946209
0.036000000000000004	0.09	0.4673	0.3187	0.1909	0.9635	0.5627	0.9864	0.3937	0.5324884198946209
0.036000000000000004	0.092	0.4673	0.3187	0.1909	0.9635	0.5627	0.9864	0.3937	0.5324884198946209
0.036000000000000004	0.094	0.4673	0.3187	0.1909	0.9635	0.5627	0.9864	0.3937	0.5324884198946209
0.036000000000000004	0.096	0.4667	0.3172	0.1901	0.9583	0.5624	0.9845	0.3937	0.5299727410251934
0.036000000000000004	0.098	0.4667	0.3172	0.1901	0.9583	0.5624	0.9845	0.3937	0.5299727410251934
0.036000000000000004	0.1	0.4667	0.3172	0.1901	0.9583	0.5624	0.9845	0.3937	0.5299727410251934
0.036000000000000004	0.102	0.4667	0.3172	0.1901	0.9583	0.5624	0.9845	0.3937	0.5299727410251934
0.036000000000000004	0.104	0.4667	0.3172	0.1901	0.9583	0.5624	0.9845	0.3937	0.5299727410251934
0.036000000000000004	0.106	0.4653	0.3143	0.1884	0.9479	0.5618	0.9807	0.3937	0.5247850719952982
0.036000000000000004	0.108	0.4653	0.3143	0.1884	0.9479	0.5618	0.9807	0.3937	0.5247850719952982
0.036000000000000004	0.11	0.4653	0.3143	0.1884	0.9479	0.5618	0.9807	0.3937	0.5247850719952982
0.036000000000000004	0.112	0.4653	0.3143	0.1884	0.9479	0.5618	0.9807	0.3937	0.5247850719952982
0.036000000000000004	0.114	0.4653	0.3143	0.1884	0.9479	0.5618	0.9807	0.3937	0.5247850719952982
0.036000000000000004	0.116	0.4653	0.3143	0.1884	0.9479	0.5618	0.9807	0.3937	0.5247850719952982
0.036000000000000004	0.118	0.4653	0.3143	0.1884	0.9479	0.5618	0.9807	0.3937	0.5247850719952982
0.036000000000000004	0.12	0.4653	0.3143	0.1884	0.9479	0.5618	0.9807	0.3937	0.5247850719952982
0.036000000000000004	0.122	0.4653	0.3143	0.1884	0.9479	0.5618	0.9807	0.3937	0.5247850719952982
0.036000000000000004	0.124	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.126	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.128	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.13	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.132	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.134	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.136	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.138	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.14	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.142	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.14400000000000002	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.146	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.14800000000000002	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.15	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.152	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.154	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.156	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.158	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.16	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.162	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.16399999999999998	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.166	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.168	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.17	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.172	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.174	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.17600000000000002	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.17800000000000002	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.18	0.466	0.3146	0.1886	0.9479	0.5626	0.9808	0.3944	0.5250952828526111
0.036000000000000004	0.182	0.4667	0.3149	0.1888	0.9479	0.5634	0.9808	0.3952	0.5254052022781985
0.036000000000000004	0.184	0.4667	0.3149	0.1888	0.9479	0.5634	0.9808	0.3952	0.5254052022781985
0.036000000000000004	0.18600000000000005	0.4667	0.3149	0.1888	0.9479	0.5634	0.9808	0.3952	0.5254052022781985
0.036000000000000004	0.188	0.4667	0.3149	0.1888	0.9479	0.5634	0.9808	0.3952	0.5254052022781985
0.036000000000000004	0.19	0.4667	0.3149	0.1888	0.9479	0.5634	0.9808	0.3952	0.5254052022781985
0.036000000000000004	0.192	0.4667	0.3149	0.1888	0.9479	0.5634	0.9808	0.3952	0.5254052022781985
0.036000000000000004	0.194	0.4667	0.3149	0.1888	0.9479	0.5634	0.9808	0.3952	0.5254052022781985
0.036000000000000004	0.196	0.4667	0.3149	0.1888	0.9479	0.5634	0.9808	0.3952	0.5254052022781985
0.036000000000000004	0.198	0.4667	0.3149	0.1888	0.9479	0.5634	0.9808	0.3952	0.5254052022781985
0.036000000000000004	0.2	0.4667	0.3149	0.1888	0.9479	0.5634	0.9808	0.3952	0.5254052022781985
0.038	0.02	0.2774	0.2625	0.1512	0.9948	0.2917	0.9955	0.1709	0.4701605401350337
0.038	0.022	0.2936	0.2669	0.1542	0.9948	0.3184	0.9959	0.1895	0.4759188384214446
0.038	0.024	0.3145	0.2729	0.1581	0.9948	0.3516	0.9964	0.2135	0.4832776548672567
0.038	0.026	0.3286	0.277	0.1609	0.9948	0.3734	0.9966	0.2297	0.4884744873046876
0.038	0.028	0.3549	0.2851	0.1664	0.9948	0.4123	0.997	0.2599	0.4984784389303782
0.038	0.03	0.3798	0.2932	0.1719	0.9948	0.4475	0.9973	0.2885	0.5082207560627675
0.038	0.032	0.3966	0.2989	0.1759	0.9948	0.4704	0.9975	0.3078	0.5151475506358927
0.038	0.034	0.4128	0.3035	0.1792	0.9896	0.4924	0.9953	0.3271	0.5196211908110643
0.038	0.036000000000000004	0.4236	0.3074	0.182	0.9896	0.5063	0.9955	0.3395	0.5242990218910107
0.038	0.038	0.4391	0.3133	0.1861	0.9896	0.5259	0.9957	0.3573	0.5310396770472895
0.038	0.04	0.4478	0.3167	0.1885	0.9896	0.5367	0.9958	0.3674	0.5349265886671255
0.038	0.042	0.4559	0.3199	0.1908	0.9896	0.5466	0.9959	0.3766	0.5386115928799634
0.038	0.044	0.4646	0.3223	0.1927	0.9844	0.5576	0.994	0.3875	0.5403768231540566
0.038	0.046	0.4694	0.3242	0.194	0.9844	0.5632	0.9941	0.3929	0.5424153601454215
0.038	0.048	0.4721	0.3241	0.1942	0.9792	0.5669	0.9923	0.3968	0.5414596810933942
0.038	0.05	0.4747	0.3241	0.1944	0.974	0.5705	0.9904	0.4006	0.5404932633021238
0.038	0.052000000000000005	0.4774	0.3252	0.1952	0.974	0.5736	0.9905	0.4037	0.5417278322315934
0.038	0.054000000000000006	0.4795	0.3261	0.1958	0.974	0.5760000000000001	0.9906	0.406	0.5426508081038015
0.038	0.056	0.4815	0.3269	0.1964	0.974	0.5783	0.9906	0.4084	0.5435712661968629
0.038	0.058	0.4835	0.3278	0.197	0.974	0.5806	0.9907	0.4107	0.5444892167990919
0.038	0.06	0.4848	0.3284	0.1975	0.974	0.5822	0.9907	0.4122	0.5452522675736962
0.038	0.062	0.4869	0.3292	0.1981	0.974	0.5845	0.9908	0.4145	0.5461656476449276
0.038	0.064	0.4875	0.3295	0.1983	0.974	0.5853	0.9908	0.4153	0.5464695563603441
0.038	0.066	0.4889	0.3301	0.1987	0.974	0.5868	0.9908	0.4169	0.5470765490728177
0.038	0.068	0.4889	0.3301	0.1987	0.974	0.5868	0.9908	0.4169	0.5470765490728177
0.038	0.07	0.4896	0.3304	0.1989	0.974	0.5876	0.9908	0.4176	0.5473796338155515
0.038	0.07200000000000001	0.4889	0.3289	0.1981	0.9688	0.5873	0.989	0.4176	0.5448537360890301
0.038	0.07400000000000001	0.4889	0.3277	0.1974	0.9635	0.5877	0.9872	0.4184	0.5424530831099197
0.038	0.076	0.4896	0.328	0.1976	0.9635	0.5885	0.9872	0.4192	0.5427550031358687
0.038	0.078	0.4896	0.328	0.1976	0.9635	0.5885	0.9872	0.4192	0.5427550031358687
0.038	0.08	0.4896	0.328	0.1976	0.9635	0.5885	0.9872	0.4192	0.5427550031358687
0.038	0.08199999999999999	0.4896	0.328	0.1976	0.9635	0.5885	0.9872	0.4192	0.5427550031358687
0.038	0.084	0.4896	0.328	0.1976	0.9635	0.5885	0.9872	0.4192	0.5427550031358687
0.038	0.086	0.4896	0.328	0.1976	0.9635	0.5885	0.9872	0.4192	0.5427550031358687
0.038	0.08800000000000001	0.4896	0.328	0.1976	0.9635	0.5885	0.9872	0.4192	0.5427550031358687
0.038	0.09	0.4896	0.328	0.1976	0.9635	0.5885	0.9872	0.4192	0.5427550031358687
0.038	0.092	0.4896	0.328	0.1976	0.9635	0.5885	0.9872	0.4192	0.5427550031358687
0.038	0.094	0.4896	0.328	0.1976	0.9635	0.5885	0.9872	0.4192	0.5427550031358687
0.038	0.096	0.4889	0.3265	0.1968	0.9583	0.5882	0.9855	0.4192	0.5402275565740475
0.038	0.098	0.4889	0.3265	0.1968	0.9583	0.5882	0.9855	0.4192	0.5402275565740475
0.038	0.1	0.4889	0.3265	0.1968	0.9583	0.5882	0.9855	0.4192	0.5402275565740475
0.038	0.102	0.4889	0.3265	0.1968	0.9583	0.5882	0.9855	0.4192	0.5402275565740475
0.038	0.104	0.4889	0.3265	0.1968	0.9583	0.5882	0.9855	0.4192	0.5402275565740475
0.038	0.106	0.4875	0.3236	0.1951	0.9479	0.5875	0.9819	0.4192	0.5350208007869004
0.038	0.108	0.4875	0.3236	0.1951	0.9479	0.5875	0.9819	0.4192	0.5350208007869004
0.038	0.11	0.4875	0.3236	0.1951	0.9479	0.5875	0.9819	0.4192	0.5350208007869004
0.038	0.112	0.4875	0.3236	0.1951	0.9479	0.5875	0.9819	0.4192	0.5350208007869004
0.038	0.114	0.4875	0.3236	0.1951	0.9479	0.5875	0.9819	0.4192	0.5350208007869004
0.038	0.116	0.4875	0.3236	0.1951	0.9479	0.5875	0.9819	0.4192	0.5350208007869004
0.038	0.118	0.4875	0.3236	0.1951	0.9479	0.5875	0.9819	0.4192	0.5350208007869004
0.038	0.12	0.4875	0.3236	0.1951	0.9479	0.5875	0.9819	0.4192	0.5350208007869004
0.038	0.122	0.4875	0.3236	0.1951	0.9479	0.5875	0.9819	0.4192	0.5350208007869004
0.038	0.124	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.126	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.128	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.13	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.132	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.134	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.136	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.138	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.14	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.142	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.14400000000000002	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.146	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.14800000000000002	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.15	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.152	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.154	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.156	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.158	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.16	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.162	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.16399999999999998	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.166	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.168	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.17	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.172	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.174	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.17600000000000002	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.17800000000000002	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.18	0.4882	0.3238	0.1953	0.9479	0.5883	0.9819	0.42	0.5353214678156266
0.038	0.182	0.4889	0.3241	0.1955	0.9479	0.5891	0.9819	0.4207	0.5356218567547257
0.038	0.184	0.4889	0.3241	0.1955	0.9479	0.5891	0.9819	0.4207	0.5356218567547257
0.038	0.18600000000000005	0.4889	0.3241	0.1955	0.9479	0.5891	0.9819	0.4207	0.5356218567547257
0.038	0.188	0.4889	0.3241	0.1955	0.9479	0.5891	0.9819	0.4207	0.5356218567547257
0.038	0.19	0.4889	0.3241	0.1955	0.9479	0.5891	0.9819	0.4207	0.5356218567547257
0.038	0.192	0.4889	0.3241	0.1955	0.9479	0.5891	0.9819	0.4207	0.5356218567547257
0.038	0.194	0.4889	0.3241	0.1955	0.9479	0.5891	0.9819	0.4207	0.5356218567547257
0.038	0.196	0.4889	0.3241	0.1955	0.9479	0.5891	0.9819	0.4207	0.5356218567547257
0.038	0.198	0.4889	0.3241	0.1955	0.9479	0.5891	0.9819	0.4207	0.5356218567547257
0.038	0.2	0.4889	0.3241	0.1955	0.9479	0.5891	0.9819	0.4207	0.5356218567547257
0.04	0.02	0.2788	0.2629	0.1515	0.9948	0.294	0.9955	0.1725	0.4707402548725637
0.04	0.022	0.2956	0.2675	0.1545	0.9948	0.3217	0.996	0.1918	0.4764899553571429
0.04	0.024	0.3165	0.2734	0.1585	0.9948	0.3547	0.9964	0.2158	0.4840244351669941
0.04	0.026	0.3313	0.2778	0.1615	0.9948	0.3774	0.9967	0.2328	0.4895788639687957
0.04	0.028	0.3609	0.287	0.1677	0.9948	0.421	0.9971	0.2668	0.5008043948126799
0.04	0.03	0.3872	0.2957	0.1736	0.9948	0.4577	0.9974	0.297	0.5111806772436657
0.04	0.032	0.404	0.3015	0.1777	0.9948	0.4803	0.9976	0.3163	0.5182222091932458
0.04	0.034	0.4209	0.3065	0.1813	0.9896	0.5029	0.9954	0.3364	0.5231352927455097
0.04	0.036000000000000004	0.4343	0.3115	0.1848	0.9896	0.52	0.9956	0.3519	0.5289162424803331
0.04	0.038	0.4505	0.3177	0.1892	0.9896	0.54	0.9958	0.3705	0.5360522217132387
0.04	0.04	0.4626	0.3226	0.1927	0.9896	0.5547	0.996	0.3844	0.5416266757555102
0.04	0.042	0.4714	0.3262	0.1953	0.9896	0.5651	0.9961	0.3944	0.545710639259092
0.04	0.044	0.4815	0.3293	0.1977	0.9844	0.5774	0.9943	0.4068	0.5481519828751691
0.04	0.046	0.4869	0.3316	0.1994	0.9844	0.5836	0.9944	0.413	0.5507557800224467
0.04	0.048	0.4896	0.3316	0.1996	0.9792	0.5871	0.9926	0.4169	0.5497533753375337
0.04	0.05	0.4923	0.3316	0.1998	0.974	0.5907	0.9909	0.4207	0.548740130836905
0.04	0.052000000000000005	0.4956	0.333	0.2009	0.974	0.5945	0.991	0.4246	0.5503954770477048
0.04	0.054000000000000006	0.4976	0.3339	0.2015	0.974	0.5968	0.991	0.4269	0.5512949438202247
0.04	0.056	0.501	0.3354	0.2026	0.974	0.6005	0.9911	0.4308	0.5529376821340506
0.04	0.058	0.503	0.3363	0.2033	0.974	0.6028	0.9912	0.4331	0.5539788495971352
0.04	0.06	0.5044	0.3369	0.2037	0.974	0.6043	0.9912	0.4346	0.5545723389982111
0.04	0.062	0.5071	0.3382	0.2046	0.974	0.6073	0.9912	0.4377	0.555903816112475
0.04	0.064	0.5091	0.3391	0.2053	0.974	0.6095	0.9913	0.4401	0.5569357174688057
0.04	0.066	0.5104	0.3397	0.2057	0.974	0.611	0.9913	0.4416	0.5575239314336599
0.04	0.068	0.5104	0.3397	0.2057	0.974	0.611	0.9913	0.4416	0.5575239314336599
0.04	0.07	0.5111	0.34	0.2059	0.974	0.6118	0.9913	0.4424	0.5578176457498888
0.04	0.07200000000000001	0.5104	0.3385	0.2051	0.9688	0.6114	0.9896	0.4424	0.5552785602503912
