Direct Threshold	Averaged Threshold	Accuracy	Red F1	Red Precision	Red Recall	Green F1	Green Precision	Green Recall	Red F2R1P
0.046	0.122	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.124	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.126	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.128	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.13	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.132	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.134	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.136	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.138	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.14	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.142	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.14400000000000002	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.146	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.14800000000000002	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.15	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.152	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.154	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.156	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.158	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.16	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.162	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.16399999999999998	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.166	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.168	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.17	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.172	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.174	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.17600000000000002	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.17800000000000002	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.18	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.182	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.184	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.18600000000000003	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.188	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.19	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.192	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.19399999999999998	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.196	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.198	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.046	0.2	0.2609	0.2519	0.1449	0.9635	0.2698	0.9667	0.1568	0.4523723349102457
0.048	0.02	0.1365	0.2302	0.1301	1.0	0.0168	1.0	0.0085	0.42784793475401206
0.048	0.022000000000000002	0.1365	0.2302	0.1301	1.0	0.0168	1.0	0.0085	0.42784793475401206
0.048	0.024	0.1365	0.2302	0.1301	1.0	0.0168	1.0	0.0085	0.42784793475401206
0.048	0.026000000000000002	0.1365	0.2302	0.1301	1.0	0.0168	1.0	0.0085	0.42784793475401206
0.048	0.027999999999999997	0.1372	0.2304	0.1302	1.0	0.0184	1.0	0.0093	0.4280641767490795
0.048	0.03	0.1379	0.2305	0.1303	1.0	0.0199	1.0	0.01	0.42828030502235076
0.048	0.032	0.1385	0.2306	0.1303	1.0	0.0214	1.0	0.0108	0.42828030502235076
0.048	0.034	0.1385	0.2306	0.1303	1.0	0.0214	1.0	0.0108	0.42828030502235076
0.048	0.036000000000000004	0.1392	0.2308	0.1304	1.0	0.0229	1.0	0.0116	0.4284963196635121
0.048	0.038	0.1399	0.2309	0.1305	1.0	0.0244	1.0	0.0124	0.4287122207621551
0.048	0.04	0.1412	0.2312	0.1307	1.0	0.0274	1.0	0.0139	0.429143682689782
0.048	0.042	0.1412	0.2312	0.1307	1.0	0.0274	1.0	0.0139	0.429143682689782
0.048	0.044000000000000004	0.1419	0.2313	0.1308	1.0	0.0289	1.0	0.0147	0.42935924369747897
0.048	0.046	0.1459	0.2322	0.1313	1.0	0.0379	1.0	0.0193	0.43043535274062417
0.048	0.048	0.1944	0.2418	0.1376	0.9948	0.1406	0.9899	0.0757	0.44293450685995345
0.048	0.05	0.2562	0.2547	0.1463	0.9844	0.2577	0.9846	0.1483	0.45877204383282366
0.048	0.052000000000000005	0.3194	0.2709	0.1572	0.9792	0.3619	0.9863	0.2216	0.47863880597014924
0.048	0.054000000000000006	0.3611	0.2825	0.1652	0.9740000000000001	0.4242	0.9859	0.2703	0.4921238071935405
0.048	0.055999999999999994	0.3699	0.282	0.1653	0.9583	0.4386	0.9786	0.2826	0.48906140784192653
0.048	0.057999999999999996	0.3833	0.2864	0.1683	0.9583	0.4571	0.9797	0.2981	0.49427486975176227
0.048	0.06	0.386	0.2805	0.1653	0.9271	0.4645	0.9659	0.3058	0.48243288421582825
0.048	0.062	0.3874	0.2787	0.1643	0.9167	0.4676	0.9615	0.3089	0.47847325115954
0.048	0.064	0.3887	0.278	0.16399999999999998	0.9115	0.47	0.9595	0.3112	0.4768293460925039
0.048	0.066	0.3941	0.2786	0.1646	0.9062	0.4777	0.9581	0.3181	0.4766730154672121
0.048	0.068	0.3941	0.2775	0.16399999999999998	0.9009999999999999	0.4783	0.956	0.3189	0.47451509312780976
0.048	0.07	0.3941	0.2775	0.16399999999999998	0.9009999999999999	0.4783	0.956	0.3189	0.47451509312780976
0.048	0.07200000000000001	0.3934	0.2761	0.1632	0.8958	0.478	0.9538	0.3189	0.47202169701666025
0.048	0.07400000000000001	0.3927	0.2747	0.1624	0.8906	0.4777	0.9516	0.3189	0.46952811323204774
0.048	0.076	0.3927	0.2747	0.1624	0.8906	0.4777	0.9516	0.3189	0.46952811323204774
0.048	0.078	0.3927	0.2747	0.1624	0.8906	0.4777	0.9516	0.3189	0.46952811323204774
0.048	0.08	0.3927	0.2747	0.1624	0.8906	0.4777	0.9516	0.3189	0.46952811323204774
0.048	0.08199999999999999	0.3927	0.2747	0.1624	0.8906	0.4777	0.9516	0.3189	0.46952811323204774
0.048	0.084	0.3927	0.2747	0.1624	0.8906	0.4777	0.9516	0.3189	0.46952811323204774
0.048	0.086	0.3934	0.2749	0.1625	0.8906	0.4786	0.9517	0.3197	0.46969524860443984
0.048	0.08800000000000001	0.3934	0.2749	0.1625	0.8906	0.4786	0.9517	0.3197	0.46969524860443984
0.048	0.09	0.3934	0.2749	0.1625	0.8906	0.4786	0.9517	0.3197	0.46969524860443984
0.048	0.092	0.3934	0.2749	0.1625	0.8906	0.4786	0.9517	0.3197	0.46969524860443984
0.048	0.094	0.3934	0.2749	0.1625	0.8906	0.4786	0.9517	0.3197	0.46969524860443984
0.048	0.096	0.3934	0.2749	0.1625	0.8906	0.4786	0.9517	0.3197	0.46969524860443984
0.048	0.098	0.3934	0.2749	0.1625	0.8906	0.4786	0.9517	0.3197	0.46969524860443984
0.048	0.1	0.3934	0.2749	0.1625	0.8906	0.4786	0.9517	0.3197	0.46969524860443984
0.048	0.102	0.3934	0.2749	0.1625	0.8906	0.4786	0.9517	0.3197	0.46969524860443984
0.048	0.10400000000000001	0.3934	0.2749	0.1625	0.8906	0.4786	0.9517	0.3197	0.46969524860443984
0.048	0.106	0.3934	0.2749	0.1625	0.8906	0.4786	0.9517	0.3197	0.46969524860443984
0.048	0.10800000000000001	0.3934	0.2749	0.1625	0.8906	0.4786	0.9517	0.3197	0.46969524860443984
0.048	0.11	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.11199999999999999	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.114	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.11599999999999999	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.11800000000000001	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.12	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.122	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.124	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.126	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.128	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.13	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.132	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.134	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.136	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.138	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.14	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.142	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.14400000000000002	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.146	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.14800000000000002	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.15	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.152	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.154	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.156	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.158	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.16	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.162	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.16399999999999998	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.166	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.168	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.17	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.172	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.174	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.17600000000000002	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.17800000000000002	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.18	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.182	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.184	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.18600000000000003	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.188	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.19	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.192	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.19399999999999998	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.196	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.198	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.048	0.2	0.3941	0.2751	0.1627	0.8906	0.4795	0.9518	0.3205	0.47002925911509025
0.05	0.02	0.1372	0.2304	0.1302	1.0	0.0184	1.0	0.0093	0.4280641767490795
0.05	0.022000000000000002	0.1385	0.2306	0.1303	1.0	0.0214	1.0	0.0108	0.42828030502235076
0.05	0.024	0.1385	0.2306	0.1303	1.0	0.0214	1.0	0.0108	0.42828030502235076
0.05	0.026000000000000002	0.1385	0.2306	0.1303	1.0	0.0214	1.0	0.0108	0.42828030502235076
0.05	0.027999999999999997	0.1392	0.2308	0.1304	1.0	0.0229	1.0	0.0116	0.4284963196635121
0.05	0.03	0.1412	0.2312	0.1307	1.0	0.0274	1.0	0.0139	0.429143682689782
0.05	0.032	0.1432	0.2316	0.131	1.0	0.0319	1.0	0.0162	0.4297900262467192
0.05	0.034	0.1432	0.2316	0.131	1.0	0.0319	1.0	0.0162	0.4297900262467192
0.05	0.036000000000000004	0.1439	0.2317	0.1311	1.0	0.0334	1.0	0.017	0.430005247966413
0.05	0.038	0.1446	0.2319	0.1311	1.0	0.0349	1.0	0.0178	0.430005247966413
0.05	0.04	0.1459	0.2322	0.1313	1.0	0.0379	1.0	0.0193	0.43043535274062417
0.05	0.042	0.1459	0.2322	0.1313	1.0	0.0379	1.0	0.0193	0.43043535274062417
0.05	0.044000000000000004	0.1466	0.2323	0.1314	1.0	0.0394	1.0	0.0201	0.43065023597273205
0.05	0.046	0.1506	0.2332	0.132	1.0	0.0482	1.0	0.0247	0.43193717277486915
0.05	0.048	0.2085	0.2431	0.1387	0.9844	0.1705	0.9758	0.0934	0.44353001559251554
0.05	0.05	0.2993	0.2631	0.1522	0.9688	0.3321	0.9774	0.2	0.4673280933062881
0.05	0.052000000000000005	0.386	0.2862	0.1684	0.9531	0.4614	0.9775	0.3019	0.4933363250753058
0.05	0.054000000000000006	0.4472	0.3034	0.1812	0.9323	0.5418	0.9739	0.3753	0.5097240963128357
0.05	0.055999999999999994	0.4647	0.3042	0.1828	0.9062	0.565	0.9664	0.3992	0.5058426774154147
0.05	0.057999999999999996	0.4842	0.3109	0.1878	0.9009999999999999	0.5879	0.9664	0.4224	0.5120681515555017
0.05	0.06	0.4902	0.3033	0.1842	0.8594	0.5981	0.9543	0.4355	0.49586981581255485
0.05	0.062	0.4929	0.3006	0.1828	0.8438	0.6023	0.9501	0.4409	0.489671873015873
0.05	0.064	0.499	0.3018	0.184	0.8385	0.6093	0.9493	0.4486	0.489946014607812
0.05	0.066	0.5057	0.302	0.1847	0.8281	0.6174	0.9473	0.4579	0.4880658306209713
0.05	0.068	0.5057	0.3007	0.1839	0.8229	0.6178	0.9459	0.4587	0.4855030798845043
0.05	0.07	0.5057	0.3007	0.1839	0.8229	0.6178	0.9459	0.4587	0.4855030798845043
0.05	0.07200000000000001	0.5037	0.2958	0.1811	0.8073	0.6168	0.9414	0.4587	0.47725412939870737
0.05	0.07400000000000001	0.5017	0.2909	0.1782	0.7917	0.6159	0.9369	0.4587	0.46886321036889334
0.05	0.076	0.5017	0.2895	0.1774	0.7865	0.6163	0.9355	0.4595	0.4662960363612058
0.05	0.078	0.5017	0.2895	0.1774	0.7865	0.6163	0.9355	0.4595	0.4662960363612058
0.05	0.08	0.5017	0.2895	0.1774	0.7865	0.6163	0.9355	0.4595	0.4662960363612058
0.05	0.08199999999999999	0.5017	0.2895	0.1774	0.7865	0.6163	0.9355	0.4595	0.4662960363612058
0.05	0.084	0.5017	0.2895	0.1774	0.7865	0.6163	0.9355	0.4595	0.4662960363612058
0.05	0.086	0.5024	0.2898	0.1776	0.7865	0.617	0.9356	0.4602	0.4665722493152515
0.05	0.08800000000000001	0.5024	0.2898	0.1776	0.7865	0.617	0.9356	0.4602	0.4665722493152515
0.05	0.09	0.5024	0.2898	0.1776	0.7865	0.617	0.9356	0.4602	0.4665722493152515
0.05	0.092	0.5024	0.2898	0.1776	0.7865	0.617	0.9356	0.4602	0.4665722493152515
0.05	0.094	0.5024	0.2898	0.1776	0.7865	0.617	0.9356	0.4602	0.4665722493152515
0.05	0.096	0.5024	0.2898	0.1776	0.7865	0.617	0.9356	0.4602	0.4665722493152515
0.05	0.098	0.5017	0.2882	0.1767	0.7812	0.6167	0.9342	0.4602	0.4638375
0.05	0.1	0.5017	0.2882	0.1767	0.7812	0.6167	0.9342	0.4602	0.4638375
0.05	0.102	0.5017	0.2882	0.1767	0.7812	0.6167	0.9342	0.4602	0.4638375
0.05	0.10400000000000001	0.5017	0.2882	0.1767	0.7812	0.6167	0.9342	0.4602	0.4638375
0.05	0.106	0.5017	0.2882	0.1767	0.7812	0.6167	0.9342	0.4602	0.4638375
0.05	0.10800000000000001	0.5017	0.2882	0.1767	0.7812	0.6167	0.9342	0.4602	0.4638375
0.05	0.11	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.11199999999999999	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.114	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.11599999999999999	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.11800000000000001	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.12	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.122	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.124	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.126	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.128	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.13	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.132	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.134	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.136	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.138	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.14	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.142	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.14400000000000002	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.146	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.14800000000000002	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.15	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.152	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.154	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.156	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.158	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.16	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.162	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.16399999999999998	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.166	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.168	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.17	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.172	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.174	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.17600000000000002	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.17800000000000002	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.18	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.182	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.184	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.18600000000000003	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.188	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.19	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.192	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.19399999999999998	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.196	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.198	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.05	0.2	0.5024	0.2885	0.1769	0.7812	0.6174	0.9343	0.461	0.464112976894143
0.052000000000000005	0.02	0.1385	0.2306	0.1303	1.0	0.0214	1.0	0.0108	0.42828030502235076
0.052000000000000005	0.022000000000000002	0.1399	0.2309	0.1305	1.0	0.0244	1.0	0.0124	0.4287122207621551
0.052000000000000005	0.024	0.1399	0.2309	0.1305	1.0	0.0244	1.0	0.0124	0.4287122207621551
0.052000000000000005	0.026000000000000002	0.1399	0.2309	0.1305	1.0	0.0244	1.0	0.0124	0.4287122207621551
0.052000000000000005	0.027999999999999997	0.1406	0.231	0.1306	1.0	0.0259	1.0	0.0131	0.42892800840777723
0.052000000000000005	0.03	0.1426	0.2315	0.1309	1.0	0.0304	1.0	0.0154	0.429574691520084
0.052000000000000005	0.032	0.1446	0.2319	0.1311	1.0	0.0349	1.0	0.0178	0.430005247966413
0.052000000000000005	0.034	0.1446	0.2319	0.1311	1.0	0.0349	1.0	0.0178	0.430005247966413
0.052000000000000005	0.036000000000000004	0.1453	0.23199999999999998	0.1312	1.0	0.0364	1.0	0.0185	0.4302203567681008
0.052000000000000005	0.038	0.1459	0.2322	0.1313	1.0	0.0379	1.0	0.0193	0.43043535274062417
0.052000000000000005	0.04	0.1486	0.2327	0.1317	1.0	0.0438	1.0	0.0224	0.43129421011265395
0.052000000000000005	0.042	0.1486	0.2327	0.1317	1.0	0.0438	1.0	0.0224	0.43129421011265395
0.052000000000000005	0.044000000000000004	0.1493	0.2329	0.1318	1.0	0.0453	1.0	0.0232	0.43150864326872707
0.052000000000000005	0.046	0.1533	0.2337	0.1323	1.0	0.0541	1.0	0.0278	0.4325791263405703
0.052000000000000005	0.048	0.2172	0.2451	0.14	0.9844	0.1872	0.9781	0.1035	0.44617974617974626
0.052000000000000005	0.05	0.3248	0.2703	0.1571	0.9688	0.3717	0.9802	0.2293	0.47645404457801155
0.052000000000000005	0.052000000000000005	0.4277	0.2984	0.1773	0.9427	0.5168	0.9764	0.3514	0.5059044433682427
0.052000000000000005	0.054000000000000006	0.505	0.3223	0.1957	0.9115	0.6102	0.9713	0.4448	0.5264137106769757
0.052000000000000005	0.055999999999999994	0.534	0.3291	0.2021	0.8854	0.643	0.9659	0.4819	0.5282186208525209
0.052000000000000005	0.057999999999999996	0.5609	0.3411	0.2115	0.8802	0.6707	0.9666	0.5135	0.5392257559958289
0.052000000000000005	0.06	0.5703	0.3337	0.2086	0.8333	0.6829	0.9556	0.5313	0.5211560232655754
0.052000000000000005	0.062	0.5770000000000001	0.33299999999999996	0.2091	0.8177	0.6903	0.9524	0.5413	0.5168401849948612
0.052000000000000005	0.064	0.5831	0.3348	0.2108	0.8125	0.6964	0.9518	0.5489999999999999	0.5172283626260795
0.052000000000000005	0.066	0.5898	0.3341	0.2113	0.7969	0.7036	0.9489	0.5591	0.5127122891419523
0.052000000000000005	0.068	0.5878	0.3271	0.2072	0.7759999999999999	0.7029	0.9440000000000001	0.5598	0.5009571286141575
0.052000000000000005	0.07	0.5878	0.3271	0.2072	0.7759999999999999	0.7029	0.9440000000000001	0.5598	0.5009571286141575
0.052000000000000005	0.07200000000000001	0.5857	0.3216	0.2039	0.7604	0.7018	0.9403	0.5598	0.4918958121827411
0.052000000000000005	0.07400000000000001	0.5837	0.316	0.2006	0.7448	0.7008	0.9367	0.5598	0.48282988624612205
0.052000000000000005	0.076	0.5837	0.3145	0.1997	0.7396	0.7011	0.9356	0.5606	0.48003809152366095
0.052000000000000005	0.078	0.5837	0.3145	0.1997	0.7396	0.7011	0.9356	0.5606	0.48003809152366095
0.052000000000000005	0.08	0.5837	0.3145	0.1997	0.7396	0.7011	0.9356	0.5606	0.48003809152366095
0.052000000000000005	0.08199999999999999	0.5837	0.3145	0.1997	0.7396	0.7011	0.9356	0.5606	0.48003809152366095
0.052000000000000005	0.084	0.5837	0.3145	0.1997	0.7396	0.7011	0.9356	0.5606	0.48003809152366095
0.052000000000000005	0.086	0.5844	0.3149	0.2	0.7396	0.7017	0.9356	0.5614	0.48038451545856065
0.052000000000000005	0.08800000000000001	0.5844	0.3149	0.2	0.7396	0.7017	0.9356	0.5614	0.48038451545856065
0.052000000000000005	0.09	0.5844	0.3149	0.2	0.7396	0.7017	0.9356	0.5614	0.48038451545856065
0.052000000000000005	0.092	0.5844	0.3149	0.2	0.7396	0.7017	0.9356	0.5614	0.48038451545856065
0.052000000000000005	0.094	0.5837	0.313	0.1989	0.7344	0.7014	0.9344	0.5614	0.47736
0.052000000000000005	0.096	0.5837	0.313	0.1989	0.7344	0.7014	0.9344	0.5614	0.47736
