Direct Threshold	Averaged Threshold	Accuracy	Red F1	Red Precision	Red Recall	Green F1	Green Precision	Green Recall
0.095	0.01	0.1412	0.2312	0.1307	1.0	0.0274	1.0	0.0139	
0.095	0.015	0.1486	0.2327	0.1317	1.0	0.0438	1.0	0.0224	
0.095	0.02	0.1621	0.2356	0.1335	1.0	0.0729	1.0	0.0378	
0.095	0.025	0.3995	0.2952	0.174	0.974	0.4769	0.9879	0.3143	
0.095	0.03	0.7182	0.4252	0.2886	0.8073	0.8134	0.9611	0.705	
0.095	0.035	0.8756	0.5843	0.5138	0.6771	0.9268	0.9498	0.905	
0.095	0.04	0.9153	0.6205	0.7357	0.5365	0.9523	0.9339	0.9714	
0.095	0.045	0.9092	0.5091	0.8434	0.3646	0.95	0.9131	0.99	
0.095	0.05	0.9085	0.4688	0.9375	0.3125	0.95	0.9072	0.9969	
0.095	0.055	0.9011	0.39	0.9592	0.2448	0.9462	0.8992	0.9985	
0.095	0.06	0.8964	0.3419	0.9524	0.2083	0.9438	0.8948	0.9985	
0.095	0.065	0.8937	0.313	0.9474	0.1875	0.9424	0.8923	0.9985	
0.095	0.07	0.8884	0.2523	0.9333	0.1458	0.9397	0.8874	0.9985	
0.095	0.075	0.8863	0.2212	0.96	0.125	0.9387	0.8851	0.9992	
0.095	0.08	0.8857	0.2056	1.0	0.1146	0.9384	0.884	1.0	
0.095	0.085	0.885	0.1972	1.0	0.1094	0.9381	0.8834	1.0	
0.095	0.09	0.8843	0.1887	1.0	0.1042	0.9377	0.8828	1.0	
0.095	0.095	0.883	0.1714	1.0	0.0938	0.937	0.8816	1.0	
0.095	0.1	0.8823	0.1627	1.0	0.0885	0.9367	0.881	1.0	
0.1	0.01	0.1412	0.2312	0.1307	1.0	0.0274	1.0	0.0139	
0.1	0.015	0.1486	0.2327	0.1317	1.0	0.0438	1.0	0.0224	
0.1	0.02	0.1621	0.2356	0.1335	1.0	0.0729	1.0	0.0378	
0.1	0.025	0.3995	0.2952	0.174	0.974	0.4769	0.9879	0.3143	
0.1	0.03	0.7182	0.4252	0.2886	0.8073	0.8134	0.9611	0.705	
0.1	0.035	0.8756	0.5843	0.5138	0.6771	0.9268	0.9498	0.905	
0.1	0.04	0.9153	0.6205	0.7357	0.5365	0.9523	0.9339	0.9714	
0.1	0.045	0.9092	0.5091	0.8434	0.3646	0.95	0.9131	0.99	
0.1	0.05	0.9085	0.4688	0.9375	0.3125	0.95	0.9072	0.9969	
0.1	0.055	0.9005	0.3833	0.9583	0.2396	0.9459	0.8985	0.9985	
0.1	0.06	0.8958	0.3348	0.9512	0.2031	0.9435	0.8942	0.9985	
0.1	0.065	0.8931	0.3057	0.9459	0.1823	0.9421	0.8917	0.9985	
0.1	0.07	0.887	0.2364	0.9286	0.1354	0.939	0.8862	0.9985	
0.1	0.075	0.885	0.2047	0.9565	0.1146	0.938	0.8839	0.9992	
0.1	0.08	0.8843	0.1887	1.0	0.1042	0.9377	0.8828	1.0	
0.1	0.085	0.883	0.1714	1.0	0.0938	0.937	0.8816	1.0	
0.1	0.09	0.8823	0.1627	1.0	0.0885	0.9367	0.881	1.0	
0.1	0.095	0.881	0.1449	1.0	0.0781	0.936	0.8798	1.0	
0.1	0.1	0.8803	0.1359	1.0	0.0729	0.9357	0.8792	1.0	
